route_id,route,
3069,59.51.0.0/17,
3070,114.112.96.0/22,
3071,111.230.72.0/23,
3072,84.92.0.0/15,
3073,106.12.28.0/23,
3074,34.224.0.0/12,
3075,177.207.48.0/20,
3076,182.61.28.0/23,
3077,203.151.128.0/19,
3078,222.73.0.0/16,
3079,124.115.0.0/16,
3080,165.227.208.0/20,
3081,43.231.129.0/24,
3082,42.117.192.0/20,
3083,124.156.136.0/22,
3084,111.200.0.0/18,
3085,36.110.0.0/17,
3086,113.179.208.0/20,
3087,211.119.0.0/16,
3088,222.168.0.0/15,
3089,90.145.0.0/16,
3090,103.110.89.0/24,
3091,192.241.240.0/20,
3092,118.69.66.0/24,
3093,123.21.32.0/20,
3094,103.27.22.0/24,
3095,103.4.217.0/24,
3096,117.4.40.0/21,
3097,62.234.0.0/20,
3098,103.215.170.0/24,
3099,122.170.112.0/21,
3100,36.32.0.0/14,
3101,113.53.32.0/21,
3102,189.100.128.0/19,
3103,123.20.208.0/20,
3104,37.150.104.0/22,
3105,1.20.168.0/24,
3106,84.33.64.0/18,
3107,188.170.0.0/19,
3108,108.192.0.0/10,
3109,123.20.176.0/20,
3110,49.207.4.0/24,
3111,31.40.24.0/22,
3112,120.89.61.0/24,
3113,157.231.0.0/16,
3114,50.100.0.0/16,
3115,180.76.176.0/23,
3116,190.121.5.0/24,
3117,139.180.128.0/19,
3118,148.70.64.0/20,
3119,104.131.224.0/19,
3120,107.182.176.0/22,
3121,89.218.64.0/19,
3122,110.39.184.0/22,
3123,140.238.0.0/19,
3124,103.92.24.0/22,
3125,14.231.224.0/20,
3126,180.243.216.0/23,
3127,114.4.0.0/16,
3128,212.175.35.0/24,
3129,37.45.0.0/16,
3130,103.121.43.0/24,
3131,66.98.0.0/18,
3132,120.28.96.0/19,
3133,210.212.16.0/20,
3134,117.239.208.0/20,
3135,170.82.223.0/24,
3136,121.16.0.0/13,
3137,178.128.96.0/20,
3138,185.91.252.0/24,
3139,203.213.66.0/23,
3140,103.123.25.0/24,
3141,101.255.65.0/24,
3142,23.16.0.0/16,
3143,31.209.0.0/18,
3144,45.7.196.0/22,
3145,105.112.102.0/23,
3146,192.140.252.0/24,
3147,213.158.16.0/20,
3148,59.150.128.0/17,
3149,103.252.196.0/22,
3150,111.93.205.0/24,
3151,183.87.221.0/24,
3152,180.242.232.0/22,
3153,165.227.16.0/20,
3154,68.148.132.0/22,
3155,91.192.136.0/22,
3156,61.155.0.0/16,
3157,103.76.253.0/24,
3158,14.230.96.0/20,
3159,125.99.173.0/24,
3160,186.47.212.0/22,
3161,115.16.0.0/13,
3162,118.97.16.0/21,
3163,152.136.116.0/22,
3164,177.220.168.0/21,
3165,200.56.17.0/24,
3166,120.224.48.0/21,
3167,187.95.124.0/24,
3168,61.93.192.0/18,
3169,180.76.166.0/23,
3170,14.161.40.0/21,
3171,67.216.208.0/20,
3172,198.12.124.0/22,
3173,124.156.208.0/20,
3174,151.253.64.0/18,
3175,113.53.238.0/24,
3176,80.106.0.0/16,
3177,154.221.24.0/24,
3178,103.130.108.0/24,
3179,91.214.114.0/24,
3180,1.0.168.0/22,
3181,39.42.0.0/17,
3182,154.126.224.0/19,
3183,91.231.213.0/24,
3184,118.173.184.0/22,
3185,122.164.128.0/19,
3186,115.72.48.0/21,
3187,77.247.24.0/21,
3188,113.161.40.0/21,
3189,210.183.0.0/16,
3190,42.118.240.0/20,
3191,113.160.96.0/20,
3192,203.190.54.0/23,
3193,171.224.180.0/24,
3194,103.82.9.0/24,
3195,41.249.0.0/20,
3196,187.95.114.0/24,
3197,41.65.201.0/24,
3198,82.200.128.0/17,
3199,134.17.88.0/21,
3200,182.254.244.0/23,
3201,31.129.160.0/19,
3202,58.64.215.0/24,
3203,61.2.240.0/20,
3204,89.178.0.0/15,
3205,83.240.128.0/17,
3206,186.170.28.0/24,
3207,177.136.39.0/24,
3208,211.147.224.0/19,
3209,139.198.121.0/24,
3210,103.73.35.0/24,
3211,49.234.64.0/20,
3212,188.136.151.0/24,
3213,201.57.0.0/16,
3214,190.145.240.0/20,
3215,173.242.120.0/22,
3216,36.83.176.0/20,
3217,171.244.48.0/22,
3218,190.215.0.0/17,
3219,27.150.16.0/20,
3220,41.78.75.0/24,
3221,117.204.248.0/21,
3222,103.130.109.0/24,
3223,110.88.0.0/14,
3224,212.73.81.0/24,
3225,203.195.154.0/23,
3226,212.0.135.0/24,
3227,185.31.100.0/22,
3228,73.123.0.0/16,
3229,103.20.188.0/24,
3230,177.12.226.0/23,
3231,103.89.176.0/24,
3232,43.226.64.0/21,
3233,201.31.0.0/16,
3234,89.250.144.0/20,
3235,1.186.57.0/24,
3236,190.196.33.0/24,
3237,54.223.32.0/19,
3238,49.232.208.0/20,
3239,165.16.64.0/18,
3240,103.238.69.0/24,
3241,183.92.0.0/14,
3242,195.133.32.0/20,
3243,212.95.96.0/19,
3244,111.88.226.0/24,
3245,89.218.160.0/20,
3246,106.12.134.0/23,
3247,111.207.0.0/18,
3248,182.160.96.0/24,
3249,96.9.66.0/24,
3250,203.222.145.0/24,
3251,113.168.224.0/20,
3252,186.233.112.0/21,
3253,103.105.55.0/24,
3254,192.143.0.0/16,
3255,81.7.0.0/19,
3256,75.75.0.0/17,
3257,31.185.112.0/20,
3258,41.244.241.0/24,
3259,201.176.0.0/15,
3260,171.103.44.0/22,
3261,180.101.220.0/22,
3262,176.241.188.0/24,
3263,78.191.160.0/21,
3264,14.232.192.0/20,
3265,104.237.233.0/24,
3266,24.0.0.0/12,
3267,116.85.40.0/24,
3268,39.109.116.0/24,
3269,62.234.64.0/20,
3270,134.175.208.0/20,
3271,106.240.0.0/12,
3272,110.80.128.0/20,
3273,85.75.0.0/16,
3274,123.206.188.0/23,
3275,210.16.188.0/23,
3276,109.194.160.0/20,
3277,180.97.182.0/24,
3278,148.235.64.0/19,
3279,5.184.0.0/15,
3280,210.245.92.0/24,
3281,175.138.0.0/18,
3282,221.121.128.0/19,
3283,117.220.160.0/20,
3284,182.74.37.0/24,
3285,118.69.71.0/24,
3286,118.89.152.0/23,
3287,113.186.224.0/20,
3288,190.90.225.0/24,
3289,182.0.0.0/12,
3290,106.12.124.0/23,
3291,221.207.0.0/18,
3292,190.144.0.0/20,
3293,124.156.132.0/22,
3294,177.202.64.0/18,
3295,109.237.240.0/20,
3296,104.168.28.0/23,
3297,186.16.14.0/24,
3298,186.251.224.0/24,
3299,124.251.110.0/23,
3300,1.55.80.0/20,
3301,195.29.0.0/16,
3302,180.250.247.0/24,
3303,113.178.16.0/20,
3304,1.2.240.0/21,
3305,123.138.0.0/15,
3306,176.202.136.0/21,
3307,61.164.0.0/16,
3308,202.84.39.0/24,
3309,124.89.0.0/17,
3310,183.177.96.0/20,
3311,95.37.0.0/17,
3312,118.24.112.0/22,
3313,104.248.80.0/20,
3314,210.212.80.0/20,
3315,210.5.152.0/21,
3316,181.30.16.0/20,
3317,209.198.80.0/24,
3318,185.123.164.0/22,
3319,37.189.0.0/16,
3320,92.47.80.0/20,
3321,61.7.133.0/24,
3322,128.39.0.0/16,
3323,151.236.175.0/24,
3324,103.91.208.0/22,
3325,118.174.198.0/23,
3326,83.103.0.0/18,
3327,165.22.160.0/20,
3328,139.198.15.0/24,
3329,221.122.96.0/20,
3330,1.52.57.0/24,
3331,203.177.0.0/16,
3332,213.155.0.0/19,
3333,112.133.243.0/24,
3334,180.76.98.0/23,
3335,104.199.32.0/19,
3336,113.160.148.0/24,
3337,154.72.176.0/20,
3338,8.209.64.0/19,
3339,171.232.168.0/21,
3340,129.158.0.0/15,
3341,41.138.48.0/20,
3342,5.189.176.0/20,
3343,119.29.64.0/18,
3344,202.175.32.0/19,
3345,112.95.128.0/17,
3346,85.146.192.0/18,
3347,129.18.0.0/16,
3348,201.0.0.0/16,
3349,178.156.64.0/21,
3350,85.105.2.0/24,
3351,68.183.32.0/20,
3352,165.227.224.0/20,
3353,60.199.128.0/18,
3354,190.98.192.0/18,
3355,206.72.192.0/20,
3356,209.65.64.0/21,
3357,114.67.128.0/17,
3358,49.235.112.0/20,
3359,106.12.178.0/23,
3360,118.174.211.0/24,
3361,152.136.236.0/22,
3362,197.200.160.0/24,
3363,119.28.12.0/23,
3364,113.161.160.0/21,
3365,150.109.98.0/23,
3366,123.207.98.0/23,
3367,111.50.0.0/16,
3368,118.120.0.0/14,
3369,175.6.64.0/19,
3370,125.74.0.0/15,
3371,46.59.0.0/17,
3372,43.240.66.0/24,
3373,91.180.0.0/14,
3374,89.134.0.0/15,
3375,177.126.224.0/21,
3376,118.70.176.0/20,
3377,47.218.0.0/15,
3378,103.131.17.0/24,
3379,189.202.28.0/22,
3380,217.133.0.0/16,
3381,183.81.16.0/20,
3382,190.210.228.0/22,
3383,134.19.144.0/21,
3384,124.156.104.0/22,
3385,212.156.0.0/17,
3386,104.248.64.0/20,
3387,42.113.152.0/21,
3388,200.237.128.0/20,
3389,138.97.22.0/23,
3390,94.177.240.0/22,
3391,198.245.48.0/20,
3392,142.115.0.0/16,
3393,186.4.192.0/19,
3394,103.7.8.0/22,
3395,23.224.0.0/15,
3396,118.189.74.0/24,
3397,185.24.232.0/22,
3398,144.22.0.0/17,
3399,43.254.52.0/22,
3400,155.94.128.0/17,
3401,45.139.188.0/22,
3402,180.76.148.0/23,
3403,109.238.49.0/24,
3404,87.236.52.0/24,
3405,189.46.0.0/15,
3406,180.128.240.0/21,
3407,47.56.0.0/16,
3408,84.208.128.0/17,
3409,125.80.0.0/13,
3410,122.155.0.0/20,
3411,95.169.12.0/22,
3412,213.141.128.0/19,
3413,140.143.48.0/20,
3414,91.74.128.0/19,
3415,128.134.0.0/16,
3416,111.231.132.0/22,
3417,180.76.186.0/23,
3418,139.199.164.0/23,
3419,104.172.0.0/14,
3420,134.209.240.0/20,
3421,181.48.0.0/19,
3422,88.20.0.0/16,
3423,111.230.232.0/23,
3424,45.163.144.0/24,
3425,131.255.177.0/24,
3426,138.68.48.0/20,
3427,69.85.92.0/23,
3428,45.43.54.0/24,
3429,144.168.56.0/21,
3430,177.135.64.0/19,
3431,154.194.2.0/23,
3432,113.120.0.0/13,
3433,111.19.0.0/16,
3434,138.207.128.0/21,
3435,148.70.48.0/20,
3436,112.35.88.0/21,
3437,101.53.192.0/19,
3438,27.155.96.0/21,
3439,189.18.0.0/16,
3440,125.212.216.0/21,
3441,80.187.0.0/16,
3442,74.51.0.0/20,
3443,119.29.70.0/23,
3444,27.148.208.0/21,
3445,8.30.192.0/21,
3446,96.64.0.0/11,
3447,171.244.36.0/22,
3448,218.94.0.0/16,
3449,118.69.176.0/24,
3450,211.14.160.0/20,
3451,176.112.72.0/21,
3452,120.211.0.0/16,
3453,1.240.0.0/13,
3454,211.72.0.0/16,
3455,154.83.13.0/24,
3456,190.64.128.0/20,
3457,171.235.56.0/21,
3458,85.175.0.0/16,
3459,95.84.192.0/18,
3460,61.84.0.0/15,
3461,85.60.192.0/20,
3462,23.92.128.0/20,
3463,193.112.0.0/23,
3464,37.153.0.0/18,
3465,220.128.128.0/17,
3466,95.181.172.0/22,
3467,59.144.0.0/15,
3468,168.187.75.0/24,
3469,79.184.0.0/13,
3470,220.248.64.0/18,
3471,124.193.128.0/18,
3472,63.240.240.0/22,
3473,122.152.216.0/22,
3474,139.199.74.0/23,
3475,168.90.48.0/23,
3476,113.141.160.0/19,
3477,180.76.182.0/23,
3478,103.45.131.0/24,
3479,62.96.0.0/16,
3480,180.76.238.0/23,
3481,189.23.0.0/16,
3482,125.72.0.0/16,
3483,173.8.0.0/13,
3484,5.133.9.0/24,
3485,180.76.112.0/23,
3486,119.144.0.0/14,
3487,78.141.0.0/18,
3488,120.92.168.0/21,
3489,190.147.33.0/24,
3490,36.112.0.0/16,
3491,123.31.26.0/24,
3492,110.166.0.0/15,
3493,117.119.83.0/24,
3494,119.38.128.0/18,
3495,106.12.166.0/23,
3496,202.101.160.0/19,
3497,158.181.176.0/20,
3498,177.1.192.0/18,
3499,116.196.64.0/18,
3500,139.199.62.0/23,
3501,77.123.128.0/19,
3502,49.234.96.0/20,
3503,202.125.94.0/24,
3504,95.71.80.0/21,
3505,201.48.128.0/17,
3506,213.189.32.0/19,
3507,123.31.32.0/24,
3508,189.8.108.0/24,
3509,14.154.0.0/18,
3510,128.201.78.0/23,
3511,202.29.51.0/24,
3512,92.62.131.0/24,
3513,183.250.216.0/21,
3514,118.70.170.0/24,
3515,193.95.80.0/23,
3516,170.83.125.0/24,
3517,124.156.144.0/22,
3518,49.234.0.0/20,
3519,119.57.120.0/22,
3520,120.96.0.0/11,
3521,83.56.0.0/16,
3522,119.226.11.0/24,
3523,37.212.0.0/14,
